structural_feature,transcriptomic_feature,base_r2,interaction_r2,r2_improvement,f_statistic,p_value,p_adjusted,significant_fdr
hbond_min_distance,TNS2 (23371),0.9620453941232907,0.9644946619160771,0.002449267792786425,380.8556181611653,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,BACE1 (23621),0.9620453941232907,0.9660447604166794,0.003999366293388706,650.2825948736696,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,HABP4 (22927),0.9620453941232907,0.9671091704849336,0.005063776361642902,849.9970874806947,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,VKORC1 (79001),0.9620453941232907,0.9662493215689436,0.0042039274456529,687.6864260628411,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,MACF1 (23499),0.9620453941232907,0.9668289991372107,0.004783605013919945,796.1859031958952,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,CEP170 (9859),0.9620453941232907,0.9651078185167955,0.0030624243935047923,484.5683003419587,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,C5orf24 (134553),0.9620453941232907,0.9654899745735849,0.0034445804502941657,551.0725776376089,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,P3H1 (64175),0.9620453941232907,0.9652702458908011,0.003224851767510417,512.6557058953967,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,DAPP1 (27071),0.9620453941232907,0.9656442848759523,0.003598890752661621,578.3455758002007,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,CALU (813),0.9620453941232907,0.9661810864390807,0.004135692315790029,675.1593966596901,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,DYNLRB1 (83658),0.9620453941232907,0.9665223893061938,0.004476995182903121,738.3289874202777,1.1102230246251565e-16,1.1445598192011924e-16,True
gatekeeper_LEU790_min_dist,TLCD5 (219902),0.9620453941232907,0.9671458353084389,0.005100441185148186,857.1070379529729,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,TLCD5 (219902),0.9620453941232907,0.9653787335573738,0.0033333394340830935,531.5625020843901,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,ETV1 (2115),0.9620453941232907,0.964145364671018,0.002099970547727259,323.35951230915515,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_min_distance,POMGNT1 (55624),0.9620453941232907,0.96449591855995,0.0024505244366592738,381.0645105025628,1.1102230246251565e-16,1.1445598192011924e-16,True
